SW_MATCHED,SW_ELAPSED,HW_MATCHED,HW_ELAPSED
13000,128,0.021790,128,0.644579
13000,128,0.021837,128,0.644652
13000,128,0.022137,128,0.644337
13000,128,0.021715,128,0.644536
13100,128,0.022528,128,0.649537
13100,128,0.022460,128,0.649464
13100,128,0.022453,128,0.649543
13100,128,0.022173,128,0.649553
13100,128,0.022259,128,0.649509
13100,128,0.021731,128,0.649565
13100,128,0.021987,128,0.649476
13100,128,0.021731,128,0.649325
13100,128,0.022093,128,0.649278
13100,128,0.022201,128,0.649528
13100,128,0.021696,128,0.649544
13100,128,0.021948,128,0.649542
13100,128,0.021714,128,0.649596
13100,128,0.021828,128,0.649522
13100,128,0.022093,128,0.649311
13100,128,0.021907,128,0.649505
13100,128,0.022140,128,0.649586
13100,128,0.022062,128,0.649398
13100,128,0.022021,128,0.649497
13100,128,0.022008,128,0.649435
13100,128,0.021950,128,0.649520
13100,128,0.022281,128,0.649555
13100,128,0.021821,128,0.649473
13100,128,0.022063,128,0.649613
13100,128,0.021684,128,0.649459
13100,128,0.022110,128,0.649559
13100,128,0.021893,128,0.649587
13100,128,0.021852,128,0.649517
13100,128,0.021888,128,0.648081
13100,128,0.022402,128,0.649290
13100,128,0.021920,128,0.648064
13100,128,0.021991,128,0.649310
13100,128,0.021960,128,0.649566
13100,128,0.022555,128,0.649586
13100,128,0.021785,128,0.649549
13100,128,0.022201,128,0.649324
13100,128,0.022191,128,0.649448
13100,128,0.021904,128,0.649278
13100,128,0.021963,128,0.649516
13100,128,0.022094,128,0.649571
13100,128,0.022042,128,0.649579
13100,128,0.021959,128,0.649460
13100,128,0.022021,128,0.649603
13100,128,0.022249,128,0.649557
13100,128,0.022647,128,0.649539
13100,128,0.021985,128,0.649375
13100,128,0.022020,128,0.649453
13100,128,0.021998,128,0.649576
13100,128,0.022225,128,0.649518
13100,128,0.021956,128,0.649604
13100,128,0.021962,128,0.649570
13100,128,0.021990,128,0.645133
13100,128,0.022368,128,0.649590
13100,128,0.022178,128,0.648957
13100,128,0.022086,128,0.649549
13100,128,0.022089,128,0.649507
13100,128,0.022185,128,0.649584
13100,128,0.021745,128,0.649568
13100,128,0.021989,128,0.649274
13100,128,0.021949,128,0.649594
13100,128,0.022159,128,0.649500
13100,128,0.022322,128,0.647619
13100,128,0.022137,128,0.649486
13100,128,0.022201,128,0.649575
13100,128,0.021871,128,0.649571
13100,128,0.022183,128,0.649542
13100,128,0.022008,128,0.647772
13100,128,0.021995,128,0.649452
13100,128,0.022390,128,0.647976
13100,128,0.021950,128,0.649581
13100,128,0.022107,128,0.649509
13100,128,0.022070,128,0.649407
13100,128,0.022378,128,0.649603
13100,128,0.021968,128,0.649294
13100,128,0.022191,128,0.649572
13100,128,0.021956,128,0.647724
13100,128,0.022248,128,0.649594
13100,128,0.022121,128,0.649274
13100,128,0.022389,128,0.648019
13100,128,0.021931,128,0.649399
13100,128,0.021880,128,0.649584
13100,128,0.022290,128,0.649602
13100,128,0.022414,128,0.649295
13100,128,0.022150,128,0.649538
13100,128,0.022080,128,0.649554
13100,128,0.022006,128,0.649558
13100,128,0.021891,128,0.649543
13100,128,0.022270,128,0.649514
13100,128,0.022663,128,0.649524
13100,128,0.021969,128,0.649475
13100,128,0.021894,128,0.649581
13100,128,0.021810,128,0.649455
13100,128,0.021944,128,0.649621
13100,128,0.022055,128,0.649544
13100,128,0.022050,128,0.649627
13100,128,0.021955,128,0.649532
13100,128,0.021991,128,0.649561
13100,128,0.022286,128,0.649531
13100,128,0.021787,128,0.649426
13100,128,0.022064,128,0.649563
13200,128,0.022411,128,0.654455
13200,128,0.022363,128,0.654516
13200,128,0.022901,128,0.654505
13200,128,0.022252,128,0.654253
13200,128,0.022428,128,0.653104
13200,128,0.022350,128,0.654356
13200,128,0.022363,128,0.654500
13200,128,0.022263,128,0.654475
13200,128,0.022136,128,0.654464
13200,128,0.022303,128,0.654525
13200,128,0.022259,128,0.654466
13200,128,0.022060,128,0.654463
13200,128,0.022596,128,0.654473
13200,128,0.022448,128,0.654274
13200,128,0.022364,128,0.654476
13200,128,0.022802,128,0.654484
13200,128,0.022369,128,0.654231
13200,128,0.022215,128,0.654515
13200,128,0.022194,128,0.654257
13200,128,0.022414,128,0.654454
13200,128,0.022277,128,0.654524
13200,128,0.022225,128,0.654453
13200,128,0.022345,128,0.654268
13200,128,0.022452,128,0.654530
13200,128,0.022562,128,0.654406
13200,128,0.022214,128,0.654286
13200,128,0.022543,128,0.654461
13200,128,0.022020,128,0.653655
13200,128,0.022174,128,0.654495
13200,128,0.022317,128,0.654509
13200,128,0.022578,128,0.654543
13200,128,0.022290,128,0.654394
13200,128,0.022407,128,0.652928
13200,128,0.022745,128,0.654348
13200,128,0.022719,128,0.654502
13200,128,0.022328,128,0.654423
13200,128,0.022319,128,0.654492
13200,128,0.022121,128,0.654281
13200,128,0.022210,128,0.654430
13200,128,0.022476,128,0.654232
13200,128,0.022325,128,0.654398
13200,128,0.022210,128,0.654555
13200,128,0.022551,128,0.654454
13200,128,0.022538,128,0.654463
13200,128,0.022411,128,0.652964
13200,128,0.022726,128,0.654215
13200,128,0.022179,128,0.654262
13200,128,0.022360,128,0.654391
13200,128,0.022348,128,0.654512
13200,128,0.022138,128,0.654280
13200,128,0.022534,128,0.654484
13200,128,0.022223,128,0.654477
13200,128,0.022189,128,0.654467
13200,128,0.022481,128,0.652765
13200,128,0.022176,128,0.654489
13200,128,0.022398,128,0.653413
13200,128,0.022254,128,0.651274
13200,128,0.022549,128,0.654450
13200,128,0.022438,128,0.654427
13200,128,0.022514,128,0.654435
13200,128,0.022633,128,0.654553
13200,128,0.022204,128,0.654460
13200,128,0.022054,128,0.654452
13200,128,0.022538,128,0.654466
13200,128,0.022176,128,0.654420
13200,128,0.022206,128,0.654498
13200,128,0.022262,128,0.654181
13200,128,0.022126,128,0.654580
13200,128,0.022209,128,0.654447
13200,128,0.022609,128,0.654498
13200,128,0.022185,128,0.654450
13200,128,0.022447,128,0.654343
13200,128,0.021984,128,0.654521
13200,128,0.022006,128,0.654323
13200,128,0.022636,128,0.654546
13200,128,0.022088,128,0.654460
13200,128,0.022704,128,0.654483
13200,128,0.022791,128,0.654469
13200,128,0.022060,128,0.654467
13200,128,0.022143,128,0.654475
13200,128,0.022258,128,0.654397
13200,128,0.022101,128,0.654525
13200,128,0.022417,128,0.654544
13200,128,0.022314,128,0.654507
13200,128,0.022239,128,0.654451
13200,128,0.022253,128,0.654453
13200,128,0.022143,128,0.653490
13200,128,0.022199,128,0.654388
13200,128,0.022201,128,0.654526
13200,128,0.022193,128,0.654522
13200,128,0.022260,128,0.654484
13200,128,0.022194,128,0.654488
13200,128,0.022379,128,0.654438
13200,128,0.021968,128,0.654246
13200,128,0.022377,128,0.654400
13200,128,0.022649,128,0.654483
13200,128,0.022696,128,0.654547
13200,128,0.022246,128,0.654458
13200,128,0.022323,128,0.652991
13200,128,0.022368,128,0.654525
13300,128,0.022403,128,0.659499
13300,128,0.022373,128,0.659455
13300,128,0.022480,128,0.659463
13300,128,0.022355,128,0.659538
13300,128,0.022130,128,0.659487
13300,128,0.022487,128,0.658597
13300,128,0.022171,128,0.659478
13300,128,0.022264,128,0.658072
13300,128,0.022826,128,0.659490
13300,128,0.022666,128,0.659269
13300,128,0.022273,128,0.659222
13300,128,0.022179,128,0.659489
13300,128,0.022132,128,0.659261
13300,128,0.022693,128,0.659562
13300,128,0.022540,128,0.659538
13300,128,0.022138,128,0.659272
13300,128,0.022755,128,0.659256
13300,128,0.023018,128,0.658007
13300,128,0.022516,128,0.659427
13300,128,0.022237,128,0.658573
13300,128,0.022319,128,0.659400
13300,128,0.022281,128,0.659500
13300,128,0.022357,128,0.659475
13300,128,0.022600,128,0.659471
13300,128,0.022321,128,0.659483
13300,128,0.022219,128,0.659420
13300,128,0.022358,128,0.659503
13300,128,0.022344,128,0.659488
13300,128,0.022490,128,0.659315
13300,128,0.022423,128,0.659545
13300,128,0.022109,128,0.659370
13300,128,0.022288,128,0.659535
13300,128,0.022343,128,0.659426
13300,128,0.022318,128,0.659470
13300,128,0.022240,128,0.659475
13300,128,0.022578,128,0.659547
13300,128,0.022066,128,0.659511
13300,128,0.022555,128,0.659478
13300,128,0.022242,128,0.659539
13300,128,0.022367,128,0.659521
13300,128,0.022477,128,0.659536
13300,128,0.022662,128,0.659282
13300,128,0.022466,128,0.659263
13300,128,0.022135,128,0.659511
13300,128,0.022354,128,0.659405
13300,128,0.022971,128,0.658035
13300,128,0.022178,128,0.659428
13300,128,0.022497,128,0.659533
13300,128,0.022790,128,0.659501
13300,128,0.022493,128,0.659512
13300,128,0.022499,128,0.659251
13300,128,0.022198,128,0.659223
13300,128,0.022356,128,0.659480
13300,128,0.022506,128,0.659428
13300,128,0.022444,128,0.659294
13300,128,0.022288,128,0.659469
13300,128,0.022573,128,0.659453
13300,128,0.022224,128,0.659530
13300,128,0.022442,128,0.659224
13300,128,0.022562,128,0.659524
13300,128,0.022834,128,0.659533
13300,128,0.022431,128,0.659546
13300,128,0.022237,128,0.659514
13300,128,0.022308,128,0.659191
13300,128,0.022819,128,0.659397
13300,128,0.022270,128,0.659453
13300,128,0.022255,128,0.658127
13300,128,0.022752,128,0.659216
13300,128,0.022166,128,0.659481
13300,128,0.022369,128,0.659477
13300,128,0.022394,128,0.659418
13300,128,0.022397,128,0.659444
13300,128,0.022243,128,0.659414
13300,128,0.022159,128,0.657917
13300,128,0.022232,128,0.659537
13300,128,0.022310,128,0.659477
13300,128,0.022582,128,0.659420
13300,128,0.022734,128,0.659409
13300,128,0.022496,128,0.659564
13300,128,0.022412,128,0.659489
13300,128,0.022224,128,0.659490
13300,128,0.022252,128,0.659261
13300,128,0.022351,128,0.659475
13300,128,0.022540,128,0.659467
13300,128,0.022328,128,0.659518
13300,128,0.022229,128,0.659514
13300,128,0.022200,128,0.659430
13300,128,0.022412,128,0.659531
13300,128,0.022817,128,0.659513
13300,128,0.022205,128,0.659426
13300,128,0.022392,128,0.658145
13300,128,0.022148,128,0.659494
13300,128,0.022433,128,0.659471
13300,128,0.022330,128,0.659541
13300,128,0.023222,128,0.659486
13300,128,0.022436,128,0.659256
13300,128,0.022338,128,0.659520
13300,128,0.022178,128,0.659241
13300,128,0.022300,128,0.659505
13300,128,0.022058,128,0.657945
13400,128,0.022608,128,0.664489
13400,128,0.022392,128,0.664435
13400,128,0.022970,128,0.664214
13400,128,0.022679,128,0.664202
13400,128,0.022235,128,0.664463
13400,128,0.022539,128,0.664430
13400,128,0.022241,128,0.664404
13400,128,0.022927,128,0.664436
13400,128,0.022265,128,0.664417
13400,128,0.022156,128,0.664209
13400,128,0.022598,128,0.664391
13400,128,0.022817,128,0.663158
13400,128,0.022518,128,0.664362
13400,128,0.022622,128,0.664211
13400,128,0.022416,128,0.664458
13400,128,0.022475,128,0.664378
13400,128,0.022675,128,0.664104
13400,128,0.022512,128,0.664490
13400,128,0.022668,128,0.662925
13400,128,0.022767,128,0.664452
13400,128,0.022563,128,0.664402
13400,128,0.022605,128,0.664240
13400,128,0.022531,128,0.664413
13400,128,0.022581,128,0.664437
13400,128,0.022617,128,0.664447
13400,128,0.022586,128,0.664456
13400,128,0.022484,128,0.664388
13400,128,0.022259,128,0.664376
13400,128,0.023025,128,0.662879
13400,128,0.022719,128,0.664413
13400,128,0.022527,128,0.664421
13400,128,0.022457,128,0.664436
13400,128,0.022461,128,0.664405
13400,128,0.022580,128,0.664197
13400,128,0.022507,128,0.664397
13400,128,0.022798,128,0.663239
13400,128,0.022608,128,0.664427
13400,128,0.022790,128,0.664478
13400,128,0.022395,128,0.664165
13400,128,0.022628,128,0.664151
13400,128,0.022465,128,0.664442
13400,128,0.022613,128,0.664258
13400,128,0.022375,128,0.664483
13400,128,0.022512,128,0.664423
13400,128,0.022359,128,0.664431
13400,128,0.022537,128,0.664444
13400,128,0.022396,128,0.664466
13400,128,0.022541,128,0.662831
13400,128,0.022661,128,0.664445
13400,128,0.022415,128,0.664417
13400,128,0.022610,128,0.664448
13400,128,0.022941,128,0.664124
13400,128,0.022761,128,0.662933
13400,128,0.022396,128,0.664346
13400,128,0.022473,128,0.664460
13400,128,0.022374,128,0.664439
13400,128,0.022783,128,0.664448
13400,128,0.022574,128,0.664414
13400,128,0.022588,128,0.664167
13400,128,0.022727,128,0.662940
13400,128,0.022645,128,0.664394
13400,128,0.022591,128,0.664425
13400,128,0.022764,128,0.664433
13400,128,0.022712,128,0.664418
13400,128,0.022497,128,0.664176
13400,128,0.022617,128,0.664357
13400,128,0.022704,128,0.664435
13400,128,0.022386,128,0.664430
13400,128,0.022680,128,0.664187
13400,128,0.022612,128,0.664452
13400,128,0.022535,128,0.664099
13400,128,0.022531,128,0.664431
13400,128,0.022776,128,0.664359
13400,128,0.022344,128,0.662918
13400,128,0.022890,128,0.664445
13400,128,0.022822,128,0.664408
13400,128,0.022636,128,0.664465
13400,128,0.023041,128,0.664451
13400,128,0.022915,128,0.664517
13400,128,0.022578,128,0.664477
13400,128,0.022716,128,0.664409
13400,128,0.022403,128,0.664456
13400,128,0.022324,128,0.664373
13400,128,0.022200,128,0.664450
13400,128,0.022491,128,0.664364
13400,128,0.022536,128,0.664464
13400,128,0.022627,128,0.664435
13400,128,0.022450,128,0.664499
13400,128,0.022829,128,0.663070
13400,128,0.022841,128,0.664383
13400,128,0.022643,128,0.664457
13400,128,0.022404,128,0.664431
13400,128,0.022282,128,0.664436
13400,128,0.022475,128,0.664415
13400,128,0.022485,128,0.664364
13400,128,0.022591,128,0.664459
13400,128,0.022434,128,0.664084
13400,128,0.022380,128,0.664448
13400,128,0.022017,128,0.664442
13400,128,0.022889,128,0.664449
13500,128,0.023172,128,0.669092
13500,128,0.022790,128,0.669237
13500,128,0.023099,128,0.669383
13500,128,0.022780,128,0.669318
13500,128,0.022990,128,0.669372
13500,128,0.022651,128,0.669321
13500,128,0.023021,128,0.669278
13500,128,0.022890,128,0.669410
13500,128,0.022727,128,0.669371
13500,128,0.022672,128,0.669392
13500,128,0.023100,128,0.669091
13500,128,0.023236,128,0.669351
13500,128,0.022555,128,0.668862
13500,128,0.022505,128,0.669309
13500,128,0.022685,128,0.669277
13500,128,0.022639,128,0.669401
13500,128,0.022996,128,0.669064
13500,128,0.022472,128,0.664623
13500,128,0.022750,128,0.669323
13500,128,0.023098,128,0.668035
13500,128,0.022647,128,0.669077
13500,128,0.022544,128,0.669309
13500,128,0.022971,128,0.668372
13500,128,0.022732,128,0.669355
13500,128,0.022898,128,0.669260
13500,128,0.022798,128,0.669129
13500,128,0.022730,128,0.669048
13500,128,0.022771,128,0.667893
13500,128,0.022569,128,0.669331
13500,128,0.022689,128,0.668277
13500,128,0.023049,128,0.669373
13500,128,0.022582,128,0.669254
13500,128,0.022567,128,0.667969
13500,128,0.022457,128,0.669357
13500,128,0.022870,128,0.669268
13500,128,0.022758,128,0.669368
13500,128,0.023227,128,0.669351
13500,128,0.022876,128,0.669328
13500,128,0.022543,128,0.669377
13500,128,0.022697,128,0.667882
13500,128,0.022812,128,0.669376
13500,128,0.023065,128,0.669341
13500,128,0.022949,128,0.669375
13500,128,0.023033,128,0.669276
13500,128,0.022613,128,0.669378
13500,128,0.022727,128,0.669358
13500,128,0.022571,128,0.669307
13500,128,0.022645,128,0.669237
13500,128,0.022485,128,0.669297
13500,128,0.023217,128,0.669384
13500,128,0.022551,128,0.669371
13500,128,0.023279,128,0.669081
13500,128,0.022481,128,0.669313
13500,128,0.022955,128,0.669389
13500,128,0.022752,128,0.669089
13500,128,0.022667,128,0.669299
13500,128,0.022766,128,0.669361
13500,128,0.022588,128,0.669397
13500,128,0.022698,128,0.669348
13500,128,0.022791,128,0.669400
13500,128,0.022877,128,0.669160
13500,128,0.022768,128,0.669335
13500,128,0.022517,128,0.667812
13500,128,0.022345,128,0.669381
13500,128,0.022504,128,0.669372
13500,128,0.022523,128,0.669332
13500,128,0.022618,128,0.669334
13500,128,0.022628,128,0.669351
13500,128,0.022759,128,0.669380
13500,128,0.022829,128,0.669353
13500,128,0.022706,128,0.669399
13500,128,0.022697,128,0.669291
13500,128,0.023062,128,0.669397
13500,128,0.022641,128,0.669121
13500,128,0.022541,128,0.669134
13500,128,0.022587,128,0.669386
13500,128,0.022712,128,0.669362
13500,128,0.022589,128,0.667818
13500,128,0.022435,128,0.669381
13500,128,0.022485,128,0.669132
13500,128,0.022837,128,0.669371
13500,128,0.022745,128,0.669306
13500,128,0.022773,128,0.667822
13500,128,0.022968,128,0.669348
13500,128,0.022551,128,0.669412
13500,128,0.022827,128,0.669371
13500,128,0.022347,128,0.669353
13500,128,0.023139,128,0.669421
13500,128,0.022704,128,0.669397
13500,128,0.022782,128,0.669134
13500,128,0.022483,128,0.669377
13500,128,0.022672,128,0.669388
13500,128,0.022415,128,0.669348
13500,128,0.023000,128,0.669360
13500,128,0.022824,128,0.669382
13500,128,0.023117,128,0.669328
13500,128,0.022912,128,0.669302
13500,128,0.023131,128,0.667790
13500,128,0.022608,128,0.669375
13500,128,0.022813,128,0.669388
13600,128,0.022821,128,0.674346
13600,128,0.022696,128,0.674355
13600,128,0.023043,128,0.672879
13600,128,0.022887,128,0.674404
13600,128,0.022779,128,0.674152
13600,128,0.023082,128,0.674399
13600,128,0.022826,128,0.674393
13600,128,0.022845,128,0.674334
13600,128,0.022604,128,0.674411
13600,128,0.022800,128,0.674413
13600,128,0.022825,128,0.674399
13600,128,0.022782,128,0.674294
13600,128,0.022815,128,0.674383
13600,128,0.022809,128,0.674372
13600,128,0.022849,128,0.674431
13600,128,0.022937,128,0.674398
13600,128,0.022861,128,0.674037
13600,128,0.022837,128,0.672789
13600,128,0.022732,128,0.674479
13600,128,0.023038,128,0.674382
13600,128,0.022921,128,0.674340
13600,128,0.022964,128,0.674341
13600,128,0.022916,128,0.672789
13600,128,0.022903,128,0.674394
13600,128,0.022759,128,0.674381
13600,128,0.023201,128,0.674361
13600,128,0.022816,128,0.674350
13600,128,0.022916,128,0.674376
13600,128,0.022641,128,0.674406
13600,128,0.022772,128,0.674350
13600,128,0.022721,128,0.674413
13600,128,0.022850,128,0.674363
13600,128,0.023085,128,0.672868
13600,128,0.022463,128,0.674414
13600,128,0.022933,128,0.674387
13600,128,0.022731,128,0.674094
13600,128,0.023138,128,0.674364
13600,128,0.023223,128,0.672854
13600,128,0.023169,128,0.674106
13600,128,0.023159,128,0.674239
13600,128,0.023087,128,0.672994
13600,128,0.022669,128,0.674340
13600,128,0.022889,128,0.674337
13600,128,0.022663,128,0.674394
13600,128,0.022912,128,0.674376
13600,128,0.023282,128,0.674141
13600,128,0.023305,128,0.674312
13600,128,0.022572,128,0.673560
13600,128,0.022686,128,0.674434
13600,128,0.022925,128,0.674153
13600,128,0.023026,128,0.674356
13600,128,0.022514,128,0.674263
13600,128,0.022889,128,0.674402
13600,128,0.022512,128,0.674379
13600,128,0.022542,128,0.674172
13600,128,0.022883,128,0.674125
13600,128,0.023002,128,0.674220
13600,128,0.023302,128,0.674408
13600,128,0.022862,128,0.674346
13600,128,0.022965,128,0.674152
13600,128,0.022821,128,0.674390
13600,128,0.022790,128,0.674282
13600,128,0.022832,128,0.674302
13600,128,0.022864,128,0.674091
13600,128,0.022570,128,0.674125
13600,128,0.023047,128,0.674390
13600,128,0.023020,128,0.674089
13600,128,0.022716,128,0.674366
13600,128,0.022534,128,0.674398
13600,128,0.022644,128,0.674380
13600,128,0.023025,128,0.674351
13600,128,0.023056,128,0.674071
13600,128,0.022747,128,0.674416
13600,128,0.022971,128,0.674407
13600,128,0.023013,128,0.674401
13600,128,0.022970,128,0.674369
13600,128,0.022938,128,0.674443
13600,128,0.022792,128,0.674360
13600,128,0.022765,128,0.674086
13600,128,0.022652,128,0.674416
13600,128,0.023015,128,0.674417
13600,128,0.022775,128,0.674438
13600,128,0.022934,128,0.674367
13600,128,0.022831,128,0.674330
13600,128,0.023367,128,0.674440
13600,128,0.023177,128,0.674298
13600,128,0.023237,128,0.674433
13600,128,0.022892,128,0.674409
13600,128,0.022959,128,0.674075
13600,128,0.023152,128,0.674378
13600,128,0.022997,128,0.674365
13600,128,0.023025,128,0.674386
13600,128,0.023019,128,0.674340
13600,128,0.022667,128,0.674294
13600,128,0.023016,128,0.674402
13600,128,0.022864,128,0.674394
13600,128,0.022847,128,0.674423
13600,128,0.023014,128,0.674400
13600,128,0.022860,128,0.674164
13600,128,0.023228,128,0.674410
13700,128,0.023085,128,0.679261
13700,128,0.023116,128,0.678478
13700,128,0.023281,128,0.679286
13700,128,0.023013,128,0.677800
13700,128,0.022986,128,0.679304
13700,128,0.023192,128,0.679220
13700,128,0.023088,128,0.679235
13700,128,0.022949,128,0.679310
13700,128,0.023293,128,0.679063
13700,128,0.023115,128,0.679000
13700,128,0.022871,128,0.679283
13700,128,0.023134,128,0.679324
13700,128,0.023345,128,0.679249
13700,128,0.022964,128,0.679365
13700,128,0.023154,128,0.679293
13700,128,0.023153,128,0.678969
13700,128,0.023001,128,0.677742
13700,128,0.022968,128,0.679271
13700,128,0.023175,128,0.677788
13700,128,0.022954,128,0.679274
13700,128,0.023021,128,0.679276
13700,128,0.022892,128,0.679343
13700,128,0.022993,128,0.679294
13700,128,0.023275,128,0.679203
13700,128,0.022988,128,0.679289
13700,128,0.022636,128,0.679233
13700,128,0.023158,128,0.679263
13700,128,0.022682,128,0.679283
13700,128,0.022767,128,0.679350
13700,128,0.022955,128,0.678890
13700,128,0.023144,128,0.679021
13700,128,0.023200,128,0.679025
13700,128,0.022797,128,0.679325
13700,128,0.023039,128,0.679332
13700,128,0.023102,128,0.679035
13700,128,0.022806,128,0.678045
13700,128,0.023079,128,0.679276
13700,128,0.023157,128,0.679177
13700,128,0.022942,128,0.677716
13700,128,0.023580,128,0.679247
13700,128,0.023195,128,0.679315
13700,128,0.022923,128,0.679074
13700,128,0.022977,128,0.679332
13700,128,0.023110,128,0.678989
13700,128,0.023117,128,0.679308
13700,128,0.023400,128,0.679339
13700,128,0.022945,128,0.679070
13700,128,0.023101,128,0.679297
13700,128,0.023102,128,0.679328
13700,128,0.023284,128,0.679247
13700,128,0.022883,128,0.678023
13700,128,0.023050,128,0.679016
13700,128,0.023323,128,0.679214
13700,128,0.022786,128,0.679269
13700,128,0.022889,128,0.679022
13700,128,0.023188,128,0.679290
13700,128,0.022990,128,0.679328
13700,128,0.022827,128,0.679064
13700,128,0.023175,128,0.679302
13700,128,0.022919,128,0.679332
13700,128,0.023013,128,0.679339
13700,128,0.023008,128,0.679361
13700,128,0.022916,128,0.679356
13700,128,0.022953,128,0.679259
13700,128,0.022870,128,0.679274
13700,128,0.023577,128,0.679275
13700,128,0.023196,128,0.679311
13700,128,0.022905,128,0.679333
13700,128,0.022829,128,0.679090
13700,128,0.023156,128,0.679236
13700,128,0.023062,128,0.679287
13700,128,0.022954,128,0.679305
13700,128,0.023477,128,0.679103
13700,128,0.022780,128,0.679288
13700,128,0.023036,128,0.679233
13700,128,0.023029,128,0.679327
13700,128,0.022995,128,0.679317
13700,128,0.023130,128,0.679268
13700,128,0.023191,128,0.679343
13700,128,0.023090,128,0.679366
13700,128,0.022956,128,0.677459
13700,128,0.022799,128,0.679245
13700,128,0.022965,128,0.679321
13700,128,0.023055,128,0.679364
13700,128,0.022869,128,0.679015
13700,128,0.022946,128,0.678569
13700,128,0.023574,128,0.679289
13700,128,0.023322,128,0.679271
13700,128,0.023006,128,0.679260
13700,128,0.022902,128,0.679130
13700,128,0.022943,128,0.679334
13700,128,0.023197,128,0.679323
13700,128,0.022985,128,0.679334
13700,128,0.023652,128,0.679280
13700,128,0.023165,128,0.679236
13700,128,0.022937,128,0.679326
13700,128,0.023247,128,0.679248
13700,128,0.022667,128,0.679103
13700,128,0.022932,128,0.679052
13700,128,0.023107,128,0.679296
13800,128,0.023036,128,0.684133
13800,128,0.023035,128,0.684125
13800,128,0.023539,128,0.682758
13800,128,0.023196,128,0.684260
13800,128,0.023493,128,0.684257
13800,128,0.023167,128,0.684219
13800,128,0.022919,128,0.684238
13800,128,0.023386,128,0.684295
13800,128,0.023161,128,0.683988
13800,128,0.023819,128,0.684192
13800,128,0.023112,128,0.684230
13800,128,0.023001,128,0.684224
13800,128,0.023177,128,0.682715
13800,128,0.023244,128,0.684220
13800,128,0.023436,128,0.684233
13800,128,0.023149,128,0.682684
13800,128,0.023603,128,0.684192
13800,128,0.023151,128,0.684029
13800,128,0.023242,128,0.684146
13800,128,0.023275,128,0.684239
13800,128,0.022923,128,0.684211
13800,128,0.023847,128,0.684117
13800,128,0.023505,128,0.683948
13800,128,0.022893,128,0.683960
13800,128,0.023068,128,0.684229
13800,128,0.022905,128,0.683884
13800,128,0.023238,128,0.684251
13800,128,0.022825,128,0.684237
13800,128,0.023205,128,0.684282
13800,128,0.023503,128,0.684259
13800,128,0.023607,128,0.684195
13800,128,0.023174,128,0.684255
13800,128,0.023060,128,0.684289
13800,128,0.022970,128,0.684267
13800,128,0.023302,128,0.684195
13800,128,0.023154,128,0.683402
13800,128,0.023131,128,0.684191
13800,128,0.022931,128,0.684222
13800,128,0.023286,128,0.684258
13800,128,0.023138,128,0.683971
13800,128,0.023213,128,0.684268
13800,128,0.023538,128,0.684147
13800,128,0.022946,128,0.684295
13800,128,0.023290,128,0.684286
13800,128,0.023339,128,0.684116
13800,128,0.023053,128,0.684242
13800,128,0.023310,128,0.684161
13800,128,0.023353,128,0.684298
13800,128,0.023262,128,0.684278
13800,128,0.023062,128,0.684181
13800,128,0.023243,128,0.682692
13800,128,0.023167,128,0.684151
13800,128,0.022977,128,0.684290
13800,128,0.023292,128,0.684227
13800,128,0.023384,128,0.684123
13800,128,0.023311,128,0.684261
13800,128,0.023340,128,0.684208
13800,128,0.023484,128,0.684375
13800,128,0.023129,128,0.684196
13800,128,0.023253,128,0.684211
13800,128,0.023279,128,0.684251
13800,128,0.023416,128,0.684213
13800,128,0.023100,128,0.683311
13800,128,0.023493,128,0.684023
13800,128,0.023509,128,0.684075
13800,128,0.023064,128,0.684219
13800,128,0.023164,128,0.684201
13800,128,0.023054,128,0.683517
13800,128,0.023484,128,0.683773
13800,128,0.023284,128,0.683936
13800,128,0.022905,128,0.682645
13800,128,0.023053,128,0.684118
13800,128,0.023274,128,0.684280
13800,128,0.022885,128,0.684225
13800,128,0.023445,128,0.683978
13800,128,0.023354,128,0.684207
13800,128,0.023039,128,0.684232
13800,128,0.023379,128,0.682758
13800,128,0.023416,128,0.684221
13800,128,0.023324,128,0.683922
13800,128,0.023027,128,0.684180
13800,128,0.023359,128,0.684174
13800,128,0.023211,128,0.682959
13800,128,0.023111,128,0.684272
13800,128,0.023297,128,0.684180
13800,128,0.023199,128,0.684251
13800,128,0.023456,128,0.684218
13800,128,0.023079,128,0.682728
13800,128,0.023324,128,0.684022
13800,128,0.022933,128,0.684226
13800,128,0.023336,128,0.684263
13800,128,0.023547,128,0.684264
13800,128,0.023055,128,0.682718
13800,128,0.023200,128,0.684188
13800,128,0.023367,128,0.684245
13800,128,0.023441,128,0.683158
13800,128,0.023360,128,0.684258
13800,128,0.023156,128,0.682908
13800,128,0.023083,128,0.684269
13800,128,0.023265,128,0.684232
13900,128,0.023324,128,0.688449
13900,128,0.023609,128,0.689162
13900,128,0.023214,128,0.689002
13900,128,0.023169,128,0.689212
13900,128,0.023342,128,0.689127
13900,128,0.023120,128,0.689296
13900,128,0.023193,128,0.689218
13900,128,0.022963,128,0.689011
13900,128,0.023132,128,0.689188
13900,128,0.022942,128,0.689228
13900,128,0.023206,128,0.689263
13900,128,0.023433,128,0.689207
13900,128,0.023327,128,0.687731
13900,128,0.023905,128,0.689254
13900,128,0.023397,128,0.688646
13900,128,0.023682,128,0.689220
13900,128,0.023268,128,0.689204
