ITERATIONS,DB_SIZE,SW_ELAPSED,HW_ELAPSED
200,409600,0.701453,0.236789
200,409600,0.701232,0.236784
200,409600,0.701355,0.236806
200,409600,0.701672,0.236788
200,409600,0.701768,0.236785
200,409600,0.701330,0.236790
200,409600,0.701974,0.236785
200,409600,0.701280,0.236784
200,409600,0.702187,0.236789
200,409600,0.701344,0.236779
200,409600,0.701320,0.236802
200,409600,0.701575,0.236788
200,409600,0.701475,0.236714
200,409600,0.701557,0.236802
200,409600,0.702019,0.236724
200,409600,0.701418,0.236807
200,409600,0.701314,0.236800
200,409600,0.701411,0.236778
200,409600,0.702522,0.236796
200,409600,0.702258,0.236785
200,409600,0.701286,0.236792
200,409600,0.701618,0.236789
200,409600,0.701447,0.236783
200,409600,0.701409,0.236805
200,409600,0.701371,0.236789
200,409600,0.701602,0.236813
200,409600,0.701544,0.236791
200,409600,0.701577,0.236784
200,409600,0.701351,0.236793
200,409600,0.701504,0.236727
200,409600,0.701342,0.236781
200,409600,0.701410,0.236806
200,409600,0.701479,0.236784
200,409600,0.702970,0.236812
200,409600,0.702425,0.236815
200,409600,0.701615,0.236781
200,409600,0.702185,0.236785
200,409600,0.701541,0.236786
200,409600,0.701618,0.236791
200,409600,0.701665,0.236808
200,409600,0.701474,0.236785
200,409600,0.701621,0.236788
200,409600,0.701438,0.236790
200,409600,0.701358,0.236779
200,409600,0.701334,0.236744
200,409600,0.702089,0.236785
200,409600,0.701299,0.236731
200,409600,0.701369,0.236791
200,409600,0.701515,0.236776
200,409600,0.701412,0.236791
200,409600,0.702612,0.236784
200,409600,0.704978,0.236791
200,409600,0.701663,0.236803
200,409600,0.701437,0.236781
200,409600,0.701480,0.236791
200,409600,0.701711,0.236787
200,409600,0.701572,0.236792
200,409600,0.701390,0.236791
200,409600,0.704382,0.236788
200,409600,0.701230,0.236791
200,409600,0.701621,0.236794
200,409600,0.701337,0.236711
200,409600,0.701793,0.236789
200,409600,0.701555,0.236724
200,409600,0.701534,0.236789
200,409600,0.702087,0.236778
200,409600,0.702201,0.236778
200,409600,0.701598,0.236790
200,409600,0.701846,0.236798
200,409600,0.701412,0.236786
200,409600,0.701801,0.236790
200,409600,0.701619,0.236789
200,409600,0.702530,0.236792
200,409600,0.701470,0.236803
200,409600,0.701519,0.236791
200,409600,0.701415,0.236792
200,409600,0.702353,0.236786
200,409600,0.702125,0.236791
200,409600,0.702499,0.236728
200,409600,0.701555,0.236773
200,409600,0.701418,0.236727
200,409600,0.701926,0.236796
200,409600,0.701562,0.236791
200,409600,0.701578,0.236792
200,409600,0.703262,0.236777
200,409600,0.701435,0.236791
200,409600,0.702053,0.236785
200,409600,0.701603,0.236793
200,409600,0.701425,0.236786
200,409600,0.701815,0.236799
200,409600,0.701612,0.236784
200,409600,0.702397,0.236789
200,409600,0.701716,0.236794
200,409600,0.701372,0.236732
200,409600,0.701461,0.236801
200,409600,0.702296,0.236734
200,409600,0.702457,0.236790
200,409600,0.701408,0.236796
200,409600,0.702094,0.236790
200,409600,0.701494,0.236785
200,409600,0.701553,0.236791
200,409600,0.701922,0.236793
200,409600,0.701507,0.236794
200,409600,0.701313,0.236789
200,409600,0.701471,0.236785
200,409600,0.701423,0.236783
200,409600,0.701734,0.236790
200,409600,0.701534,0.236779
200,409600,0.701381,0.236791
200,409600,0.701305,0.236791
200,409600,0.701555,0.236733
200,409600,0.701712,0.236789
200,409600,0.701262,0.236725
200,409600,0.701385,0.236791
200,409600,0.701844,0.236789
200,409600,0.701419,0.236782
200,409600,0.701708,0.236790
200,409600,0.701706,0.236785
200,409600,0.701302,0.236805
200,409600,0.701625,0.236789
200,409600,0.701293,0.236788
200,409600,0.701531,0.236792
200,409600,0.701422,0.236786
200,409600,0.701628,0.236788
200,409600,0.702228,0.236791
200,409600,0.701375,0.236784
200,409600,0.701652,0.236802
200,409600,0.702489,0.236730
200,409600,0.701577,0.236784
200,819200,1.416549,0.473188
200,819200,1.410147,0.473403
200,819200,1.407993,0.473429
200,819200,1.407902,0.473414
200,819200,1.408817,0.473412
200,819200,1.407821,0.473417
200,819200,1.408289,0.473432
200,819200,1.407492,0.473428
200,819200,1.409038,0.473411
200,819200,1.408959,0.473414
200,819200,1.409213,0.473428
200,819200,1.408149,0.473366
200,819200,1.407398,0.473353
200,819200,1.408706,0.473353
200,819200,1.408576,0.473374
200,819200,1.407395,0.473426
200,819200,1.407335,0.473419
200,819200,1.407720,0.473420
200,819200,1.410080,0.473409
200,819200,1.407667,0.473430
200,819200,1.408237,0.473411
200,819200,1.408630,0.473412
200,819200,1.408312,0.473419
200,819200,1.407604,0.473413
200,819200,1.407765,0.473412
200,819200,1.411014,0.473412
200,819200,1.409842,0.473413
200,819200,1.407779,0.473428
200,819200,1.407541,0.473360
200,819200,1.407777,0.473349
200,819200,1.408779,0.473353
200,819200,1.407352,0.473368
200,819200,1.409505,0.473408
200,819200,1.408030,0.473416
200,819200,1.410412,0.473420
200,819200,1.408530,0.473424
200,819200,1.409762,0.473414
200,819200,1.409812,0.473414
200,819200,1.411489,0.473413
200,819200,1.410333,0.473433
200,819200,1.407921,0.473417
200,819200,1.407491,0.473405
200,819200,1.407179,0.473410
200,819200,1.408196,0.473429
200,819200,1.407213,0.473401
200,819200,1.407257,0.473366
200,819200,1.408404,0.473354
200,819200,1.407234,0.473370
200,819200,1.407575,0.473359
200,819200,1.407790,0.473411
200,819200,1.408483,0.473412
200,819200,1.408418,0.473435
200,819200,1.408006,0.473422
200,819200,1.408469,0.473415
200,819200,1.407760,0.473413
200,819200,1.409215,0.473414
200,819200,1.408538,0.473433
200,819200,1.407611,0.473401
200,819200,1.408102,0.473411
200,819200,1.407408,0.473411
200,819200,1.407512,0.473428
200,819200,1.407509,0.473419
200,819200,1.408549,0.473362
200,819200,1.407393,0.473350
200,819200,1.408033,0.473369
200,819200,1.413789,0.473357
200,819200,1.407054,0.473411
200,819200,1.408038,0.473408
200,819200,1.409419,0.473433
200,819200,1.409373,0.473403
200,819200,1.408617,0.473414
200,819200,1.407640,0.473414
200,819200,1.409251,0.473436
200,819200,1.408556,0.473418
200,819200,1.407896,0.473400
200,819200,1.408393,0.473410
200,819200,1.407476,0.473425
200,819200,1.409638,0.473413
200,819200,1.407576,0.473417
200,819200,1.407527,0.473358
200,819200,1.407469,0.473367
200,819200,1.407386,0.473345
200,819200,1.410984,0.473354
200,819200,1.410386,0.473412
200,819200,1.412048,0.473436
200,819200,1.408558,0.473435
200,819200,1.408437,0.473408
200,819200,1.407699,0.473412
200,819200,1.407542,0.473424
200,819200,1.409295,0.473418
200,819200,1.407390,0.473418
200,819200,1.407983,0.473401
200,819200,1.407698,0.473422
200,819200,1.407429,0.473425
200,819200,1.408117,0.473413
200,819200,1.409133,0.473417
200,819200,1.408007,0.473361
200,819200,1.409532,0.473364
200,819200,1.408257,0.473355
200,819200,1.408471,0.473359
200,819200,1.408191,0.473413
200,819200,1.408253,0.473431
200,819200,1.409403,0.473419
200,819200,1.408621,0.473404
200,819200,1.407720,0.473411
200,819200,1.407913,0.473425
200,819200,1.407503,0.473414
200,819200,1.408776,0.473419
200,819200,1.411481,0.473409
200,819200,1.408567,0.473423
200,819200,1.408196,0.473414
200,819200,1.407503,0.473413
200,819200,1.407686,0.473418
200,819200,1.407678,0.473376
200,819200,1.408562,0.473352
200,819200,1.407861,0.473356
200,819200,1.407396,0.473353
200,819200,1.407526,0.473429
200,819200,1.409087,0.473416
200,819200,1.407891,0.473409
200,819200,1.407968,0.473410
200,819200,1.410841,0.473427
200,819200,1.409372,0.473407
200,819200,1.407988,0.473413
200,819200,1.408678,0.473418
200,819200,1.409773,0.473425
200,819200,1.411567,0.473423
200,819200,1.407351,0.473412
200,819200,1.410215,0.473413
200,819200,1.407879,0.473430
200,819200,1.408136,0.473375
200,819200,1.408802,0.473352
200,819200,1.407536,0.473354
200,819200,1.407429,0.473361
200,819200,1.409454,0.473436
200,819200,1.407461,0.473418
200,819200,1.407835,0.473420
200,819200,1.408571,0.473406
200,819200,1.409603,0.473427
200,819200,1.408157,0.473413
200,819200,1.407612,0.473414
200,819200,1.412184,0.473419
200,819200,1.409026,0.473423
200,819200,1.408415,0.473404
200,819200,1.407783,0.473411
200,819200,1.407409,0.473413
200,819200,1.408273,0.473431
200,819200,1.408474,0.473385
200,819200,1.407367,0.473345
200,819200,1.408843,0.473353
200,819200,1.409389,0.473370
200,819200,1.407367,0.473407
200,819200,1.408463,0.473421
200,819200,1.408120,0.473419
200,819200,1.411007,0.473417
200,819200,1.411060,0.473414
200,819200,1.408339,0.473410
200,819200,1.409469,0.473414
200,819200,1.411470,0.473434
200,819200,1.408421,0.473417
200,819200,1.407448,0.473408
200,819200,1.410303,0.473410
200,819200,1.408598,0.473427
200,819200,1.409215,0.473406
200,819200,1.407425,0.473354
200,819200,1.407423,0.473339
200,819200,1.408533,0.473370
200,819200,1.408076,0.473369
200,819200,1.409777,0.473403
200,819200,1.407505,0.473416
200,819200,1.408006,0.473436
200,819200,1.407814,0.473427
200,819200,1.407832,0.473412
200,819200,1.407611,0.473412
200,819200,1.407655,0.473431
200,819200,1.407437,0.473435
200,819200,1.408876,0.473398
200,819200,1.407424,0.473404
200,819200,1.409910,0.473412
200,819200,1.410606,0.473426
200,819200,1.410076,0.473419
200,819200,1.407914,0.473358
200,819200,1.411684,0.473348
200,819200,1.408732,0.473358
200,819200,1.408955,0.473355
200,819200,1.409673,0.473403
200,819200,1.408023,0.473411
200,819200,1.409015,0.473431
200,819200,1.412331,0.473411
200,819200,1.408408,0.473397
200,819200,1.415631,0.473425
200,819200,1.413476,0.473426
200,819200,1.410929,0.473413
200,819200,1.412103,0.473417
200,819200,1.407667,0.473420
200,819200,1.409201,0.473424
200,819200,1.407724,0.473417
200,819200,1.408836,0.473415
200,819200,1.407875,0.473351
200,819200,1.407962,0.473355
